customer_id,response,total_spend,num_orders,last_purchase,first_purchase
CS3367,0,1274,16,2015-01-31,2011-06-12
CS3368,1,1658,26,2015-02-19,2011-05-21
CS3369,0,1731,25,2015-01-30,2011-06-21
CS3370,0,616,9,2015-03-12,2011-11-05
CS3371,0,1820,25,2015-01-14,2011-05-28
CS3372,0,1642,23,2015-03-05,2011-08-26
CS3373,0,1597,25,2015-03-16,2011-06-01
CS3374,0,1195,18,2015-01-10,2011-05-21
CS3375,0,1159,18,2015-01-06,2011-05-22
CS3376,0,1149,18,2015-02-23,2011-06-12
CS3377,0,1892,23,2015-01-15,2011-05-23
CS3378,0,749,10,2014-12-10,2013-05-14
CS3379,0,1078,14,2014-12-04,2011-07-21
CS3380,0,1114,15,2014-11-24,2011-10-20
CS3381,0,982,14,2014-10-07,2011-05-28
CS3382,0,1666,24,2015-03-04,2011-05-28
CS3383,0,1764,26,2015-03-01,2011-07-29
CS3384,0,1526,21,2015-03-07,2011-05-31
CS3385,0,778,13,2015-01-19,2011-10-27
CS3386,1,1430,20,2014-09-24,2011-05-18
CS3387,0,1064,13,2015-02-20,2011-06-24
CS3388,0,1337,22,2015-02-15,2011-09-16
CS3389,0,1132,16,2014-11-07,2011-08-26
CS3390,0,1208,17,2015-01-07,2011-06-05
CS3391,0,1459,19,2014-11-21,2011-05-29
CS3392,0,1169,16,2014-12-03,2011-06-12
CS3393,0,976,14,2015-02-26,2011-11-03
CS3394,0,1365,17,2014-12-28,2011-10-05
CS3395,0,637,11,2015-02-15,2011-06-01
CS3396,0,1102,17,2015-02-17,2011-07-09
CS3397,0,1406,20,2015-01-07,2011-05-23
CS3398,1,1581,21,2015-02-14,2011-10-25
CS3399,0,1206,17,2014-07-20,2011-08-01
CS3400,0,1615,24,2015-02-27,2011-09-04
CS3401,1,1460,20,2015-03-09,2011-05-26
CS3402,0,1246,18,2014-12-12,2011-09-05
CS3403,0,1536,22,2015-03-10,2011-07-22
CS3404,0,1545,21,2015-03-03,2011-06-30
CS3405,0,837,12,2015-01-04,2011-06-21
CS3406,1,1506,23,2015-01-10,2011-05-18
CS3407,0,1025,15,2015-01-14,2011-12-05
CS3408,0,1515,21,2015-03-10,2011-06-27
CS3409,1,2106,27,2015-02-13,2011-07-14
CS3410,0,1942,26,2015-03-10,2011-06-11
CS3411,0,1556,21,2015-03-02,2011-08-04
CS3412,0,1349,18,2014-11-07,2011-07-05
CS3413,0,936,13,2015-03-10,2011-06-29
CS3414,0,2105,28,2015-01-19,2011-05-29
CS3415,1,1682,22,2015-03-07,2011-07-30
CS3416,0,1441,20,2015-02-23,2011-06-27
CS3417,0,1954,29,2015-03-10,2011-06-03
CS3418,0,1200,17,2015-02-07,2011-07-18
CS3419,0,1635,22,2015-02-04,2011-07-19
CS3420,0,1768,28,2015-03-11,2011-10-06
CS3421,0,1617,24,2015-02-26,2011-07-29
CS3422,0,930,14,2014-06-11,2011-06-18
CS3423,0,1165,17,2015-02-18,2011-07-31
CS3424,0,1219,17,2015-02-18,2011-08-07
CS3425,0,1366,20,2015-02-22,2011-08-04
CS3426,0,1896,28,2015-01-29,2011-10-29
CS3427,0,1174,16,2015-03-02,2011-08-10
CS3428,0,1553,22,2014-10-25,2011-07-01
CS3429,1,1599,22,2014-10-20,2011-05-25
CS3430,0,1006,15,2015-01-12,2011-09-28
CS3431,0,1661,22,2014-11-19,2011-06-21
CS3432,0,1092,16,2015-01-06,2011-07-08
CS3433,0,1354,20,2015-02-25,2011-06-10
CS3434,0,1429,21,2014-09-17,2011-06-25
CS3435,0,1041,16,2015-02-03,2011-10-18
CS3436,0,1256,17,2014-11-23,2011-09-28
CS3437,0,1329,17,2015-02-06,2012-04-16
CS3438,1,1175,17,2014-08-28,2011-12-05
CS3439,1,1320,21,2015-02-02,2011-11-17
CS3440,0,1905,29,2015-03-04,2011-09-25
CS3441,0,1721,26,2014-12-25,2011-06-23
CS3442,0,1850,26,2015-03-07,2011-05-22
CS3443,0,1113,16,2014-10-18,2011-08-01
CS3444,0,1453,20,2015-01-13,2011-10-17
CS3445,0,839,13,2014-07-20,2011-11-16
CS3446,0,837,12,2015-02-27,2011-08-24
CS3447,0,1810,24,2014-12-16,2011-05-27
CS3448,0,1640,21,2015-02-03,2011-05-16
CS3449,0,1048,16,2015-01-14,2011-05-27
CS3450,0,1690,23,2014-09-30,2011-06-24
CS3451,0,1736,23,2015-03-03,2011-07-31
CS3452,0,1714,24,2015-03-03,2011-05-31
CS3453,1,1726,25,2015-02-16,2011-06-13
CS3454,0,1434,21,2015-02-09,2011-05-27
CS3455,0,1292,21,2014-05-29,2011-06-09
CS3456,1,1679,23,2015-01-08,2011-05-29
CS3457,0,1048,14,2015-02-09,2011-05-19
CS3458,0,1141,17,2015-03-13,2011-06-29
CS3459,0,1361,21,2015-01-15,2011-08-27
CS3460,0,1440,19,2015-01-22,2011-09-19
CS3461,0,997,15,2015-02-06,2011-12-16
CS3462,0,1843,24,2014-12-11,2011-08-26
CS3463,0,1500,21,2015-01-07,2011-09-02
CS3464,0,1321,20,2015-02-16,2011-08-07
CS3465,0,1286,20,2015-02-11,2011-05-27
CS3466,0,1429,21,2015-03-05,2011-06-21
CS3467,0,813,12,2014-11-11,2011-08-01
CS3468,1,1830,24,2015-01-10,2011-07-19
CS3469,0,1516,22,2014-12-24,2011-06-05
CS3470,0,2035,30,2015-01-13,2011-05-16
CS3471,0,1538,21,2014-11-10,2011-06-27
CS3472,0,1115,17,2015-01-02,2011-06-23
CS3473,1,1406,20,2015-01-09,2011-07-09
CS3474,0,1113,17,2014-12-22,2011-06-11
CS3475,1,1811,25,2015-01-11,2011-06-15
CS3476,0,1322,18,2014-12-29,2011-06-02
CS3477,0,1978,31,2015-01-06,2011-07-10
CS3478,0,1391,21,2015-03-08,2011-07-11
CS3479,0,1015,14,2015-03-01,2011-06-06
CS3480,0,1890,27,2015-03-10,2011-07-22
CS3481,0,1601,24,2015-03-05,2011-08-01
CS3482,0,1208,17,2014-12-25,2011-09-12
CS3483,0,1977,29,2014-11-20,2011-05-17
CS3484,0,867,13,2014-10-14,2011-08-20
CS3485,1,1633,25,2014-09-19,2011-07-23
CS3486,0,1147,16,2014-10-12,2011-07-30
CS3487,0,703,9,2014-04-05,2011-05-25
CS3488,0,1490,22,2015-02-01,2011-06-20
CS3489,0,1357,19,2015-02-14,2011-09-11
CS3490,0,1155,18,2015-03-09,2011-05-20
CS3491,0,1165,18,2015-02-25,2011-06-17
CS3492,0,1826,26,2015-03-08,2011-07-22
CS3493,0,1397,20,2014-09-26,2011-07-18
CS3494,0,1074,15,2014-12-30,2011-08-14
CS3495,1,1326,19,2014-10-16,2012-02-01
CS3496,0,1254,16,2015-02-09,2011-06-24
CS3497,0,900,11,2014-12-10,2011-08-29
CS3498,0,1480,22,2015-03-05,2011-07-24
CS3499,0,1330,21,2015-01-09,2011-06-05
CS3500,0,1495,21,2015-02-12,2011-10-18
CS3501,1,2083,27,2015-03-06,2011-06-13
CS3502,0,1057,17,2014-11-25,2011-06-04
CS3503,0,1143,17,2015-02-10,2011-07-08
CS3504,1,2207,30,2015-03-07,2011-06-28
CS3505,1,1627,23,2015-01-08,2011-07-25
CS3506,0,906,14,2014-09-02,2011-05-24
CS3507,0,1054,15,2015-02-24,2011-05-19
CS3508,0,1453,20,2015-01-30,2011-06-25
CS3509,0,2151,28,2015-01-24,2011-08-24
CS3510,0,1603,23,2015-01-11,2011-06-26
CS3511,0,1390,20,2015-03-08,2011-07-28
CS3512,0,1215,16,2015-03-08,2011-07-25
CS3513,0,1154,15,2014-11-01,2011-06-14
CS3514,1,1532,20,2015-01-14,2011-08-02
CS3515,0,1679,25,2015-01-31,2011-05-27
CS3516,0,941,14,2015-02-26,2011-10-12
CS3517,0,1654,24,2015-03-15,2011-05-21
CS3518,0,1560,25,2015-03-07,2011-07-23
CS3519,0,1668,22,2015-02-03,2011-06-01
CS3520,0,1678,24,2015-02-03,2011-07-10
CS3521,0,1506,21,2014-11-30,2011-12-05
CS3522,0,742,11,2014-12-09,2011-08-07
CS3523,0,1089,17,2015-03-08,2011-08-22
CS3524,0,1475,22,2015-02-03,2011-07-15
CS3525,0,1269,17,2015-01-18,2011-07-17
CS3526,0,1583,24,2015-03-06,2011-10-05
CS3527,0,1031,17,2015-02-01,2011-08-30
CS3528,0,1407,21,2014-11-02,2011-06-01
CS3529,0,1465,21,2014-11-24,2011-07-13
CS3530,1,2186,30,2014-11-25,2011-07-25
CS3531,0,1611,22,2015-02-10,2011-06-03
CS3532,0,1007,14,2014-07-01,2011-06-09
CS3533,0,1406,19,2015-01-20,2011-06-17
CS3534,0,1095,15,2015-01-23,2011-08-12
CS3535,0,1281,19,2014-12-19,2011-05-28
CS3536,0,1689,21,2014-12-10,2011-09-21
CS3537,0,1029,15,2014-04-22,2011-06-23
CS3538,0,934,12,2015-02-06,2011-07-21
CS3539,0,1406,19,2015-03-08,2011-06-14
CS3540,0,1646,23,2015-03-04,2011-07-26
CS3541,1,1932,26,2015-02-10,2011-07-30
CS3542,0,1595,21,2014-11-26,2011-07-22
CS3543,0,1676,24,2015-02-01,2011-05-17
CS3544,0,1444,20,2015-01-11,2011-07-14
CS3545,0,1368,20,2015-02-11,2011-05-25
CS3546,0,1130,16,2014-12-25,2011-06-12
CS3547,0,1531,21,2015-02-20,2011-10-19
CS3548,0,1398,19,2015-02-07,2011-06-08
CS3549,0,1441,19,2015-03-04,2011-08-25
CS3550,0,1403,20,2015-01-01,2011-05-17
CS3551,0,1205,18,2015-03-15,2011-07-25
CS3552,0,1467,21,2015-03-14,2012-06-13
CS3553,0,1098,14,2015-03-11,2011-10-04
CS3554,0,1305,17,2015-02-06,2011-06-01
CS3555,0,1194,18,2014-11-20,2011-08-10
CS3556,1,853,13,2014-11-16,2011-07-17
CS3557,0,1872,24,2015-03-10,2011-05-23
CS3558,0,1449,20,2015-03-04,2011-05-21
CS3559,0,1536,23,2015-02-24,2011-06-15
CS3560,0,1473,20,2015-03-14,2011-06-14
CS3561,0,1967,28,2015-02-04,2011-05-26
CS3562,0,1274,16,2014-12-16,2011-07-20
CS3563,0,1486,21,2015-03-01,2011-08-07
CS3564,0,1330,20,2015-01-24,2011-06-17
CS3565,0,876,13,2015-02-19,2011-05-23
CS3566,0,1505,21,2015-03-02,2011-06-19
CS3567,0,1044,15,2014-10-16,2011-05-21
CS3568,0,1863,26,2015-01-30,2011-11-23
CS3569,0,1668,23,2015-02-13,2011-06-23
CS3570,0,1550,23,2015-03-15,2011-07-19
CS3571,0,1276,19,2015-01-23,2011-07-26
CS3572,1,1323,19,2014-08-04,2011-05-18
CS3573,0,952,13,2014-07-10,2011-05-20
CS3574,0,1482,22,2015-02-27,2011-09-06
CS3575,0,1069,16,2015-02-28,2011-08-07
CS3576,0,1414,20,2015-01-07,2011-06-07
CS3577,0,1388,20,2015-02-25,2011-09-14
CS3578,0,1063,16,2014-11-19,2011-08-10
CS3579,0,1566,24,2014-12-29,2011-07-12
CS3580,0,1413,19,2014-01-16,2011-06-21
CS3581,0,1350,20,2015-01-15,2011-08-17
CS3582,0,1459,20,2014-09-26,2012-04-03
CS3583,0,1084,17,2015-02-09,2011-05-19
CS3584,0,1564,20,2015-02-22,2011-06-15
CS3585,0,1096,15,2015-02-08,2012-03-03
CS3586,0,1675,23,2015-01-23,2011-05-16
CS3587,0,1466,21,2014-12-06,2011-09-18
CS3588,0,1815,25,2015-02-13,2011-05-20
CS3589,0,1388,20,2015-01-04,2011-06-28
CS3590,0,1067,16,2015-01-04,2011-08-10
CS3591,0,1757,28,2015-01-05,2011-06-24
CS3592,0,1804,27,2015-03-05,2011-07-23
CS3593,0,1649,23,2015-03-07,2011-09-30
CS3594,1,1999,26,2015-01-10,2011-06-03
CS3595,1,1293,19,2015-03-10,2011-09-16
CS3596,0,1601,22,2015-03-03,2011-05-29
CS3597,1,1618,23,2015-01-13,2011-05-20
CS3598,0,1398,20,2014-12-12,2011-08-19
CS3599,0,1375,20,2015-01-11,2011-06-03
CS3600,0,1138,17,2014-12-05,2011-08-29
CS3601,0,768,11,2014-12-05,2011-06-09
CS3602,0,1566,20,2015-02-27,2011-06-22
CS3603,0,1050,16,2015-01-24,2011-12-15
CS3604,0,1175,19,2015-03-06,2011-07-27
CS3605,0,998,16,2015-01-13,2011-12-04
CS3606,0,1150,16,2015-02-18,2011-05-26
CS3607,0,1432,20,2015-03-01,2011-06-24
CS3608,1,1159,17,2014-11-19,2011-06-14
CS3609,0,1202,18,2015-02-07,2011-08-21
CS3610,0,1910,28,2015-02-21,2011-06-15
CS3611,0,1729,22,2015-02-13,2011-09-08
CS3612,0,1650,26,2015-01-14,2011-07-25
CS3613,0,1397,18,2014-12-14,2011-06-03
CS3614,0,1328,20,2015-01-19,2011-06-02
CS3615,0,2263,31,2015-01-21,2011-06-28
CS3616,0,1023,15,2015-01-19,2011-10-27
CS3617,0,1606,22,2015-02-21,2011-08-20
CS3618,0,1539,23,2014-10-28,2011-09-29
CS3619,0,1740,25,2015-03-12,2011-06-03
CS3620,0,1518,22,2015-02-25,2011-07-03
CS3621,0,1885,28,2014-12-27,2011-07-19
CS3622,0,1760,24,2015-03-03,2011-09-11
CS3623,0,1539,22,2015-01-16,2011-05-20
CS3624,0,1613,23,2014-10-12,2011-05-17
CS3625,0,1087,16,2015-01-09,2011-09-04
CS3626,0,1521,23,2015-01-01,2011-07-04
CS3627,0,1259,19,2014-11-30,2011-11-15
CS3628,0,1296,21,2015-01-30,2011-07-01
CS3629,0,1364,20,2015-03-15,2011-09-23
CS3630,0,1821,25,2015-02-23,2011-05-29
CS3631,1,1481,22,2015-02-12,2011-05-16
CS3632,0,1947,27,2015-03-13,2011-06-19
CS3633,0,1263,17,2014-12-13,2011-05-21
CS3634,0,1008,15,2014-12-12,2011-11-25
CS3635,0,1559,22,2015-02-03,2011-05-28
CS3636,0,932,14,2015-03-05,2011-11-05
CS3637,0,1752,25,2015-02-08,2011-06-04
CS3638,0,868,13,2015-01-25,2011-06-18
CS3639,0,1396,20,2015-03-09,2011-05-22
CS3640,0,1117,17,2015-02-07,2011-07-11
CS3641,0,1454,21,2015-02-08,2011-05-29
CS3642,1,977,14,2014-08-07,2011-08-10
CS3643,0,1153,18,2015-01-10,2011-06-24
CS3644,0,1188,18,2015-02-11,2011-05-30
CS3645,1,1887,27,2015-02-07,2011-09-30
CS3646,0,1494,22,2015-01-06,2011-05-21
CS3647,0,1223,19,2015-03-03,2011-05-22
CS3648,0,1054,17,2015-03-13,2011-10-16
CS3649,0,1450,21,2015-02-26,2011-05-22
CS3650,0,1353,20,2014-11-08,2011-07-09
CS3651,0,1285,18,2014-09-19,2011-05-22
CS3652,0,1362,19,2015-02-07,2011-09-21
CS3653,0,1456,22,2015-02-17,2011-07-05
CS3654,0,1627,19,2015-02-05,2011-05-26
CS3655,1,1428,22,2015-01-29,2011-05-22
CS3656,0,1237,17,2014-06-12,2011-05-21
CS3657,0,1560,22,2015-01-23,2011-07-21
CS3658,1,1732,27,2015-01-29,2011-11-05
CS3659,0,1529,21,2015-02-15,2011-07-15
CS3660,0,1148,16,2015-02-06,2011-06-03
CS3661,0,1614,24,2015-03-09,2011-06-24
CS3662,0,1721,23,2015-02-04,2011-05-29
CS3663,0,1177,17,2015-02-01,2011-11-12
CS3664,0,1462,20,2015-03-06,2011-05-16
CS3665,1,1040,14,2014-12-28,2012-10-13
CS3666,0,1333,19,2014-10-19,2011-06-04
CS3667,0,1286,19,2015-02-17,2012-09-08
CS3668,0,1276,17,2014-11-02,2011-09-06
CS3669,0,1109,15,2015-03-09,2011-06-26
CS3670,0,1344,20,2015-02-24,2011-06-28
CS3671,0,1341,21,2014-11-28,2011-11-04
CS3672,0,1546,20,2015-01-23,2011-05-29
CS3673,0,1954,24,2015-03-14,2011-07-17
CS3674,0,1181,17,2014-08-24,2011-06-21
CS3675,0,1157,17,2015-02-07,2011-05-16
CS3676,0,1273,20,2015-02-03,2011-05-26
CS3677,0,784,12,2015-03-03,2011-06-23
CS3678,0,1306,18,2015-01-31,2011-07-21
CS3679,1,1326,20,2014-07-17,2011-06-29
CS3680,0,1036,13,2014-12-17,2012-02-07
CS3681,0,1329,21,2015-03-12,2011-05-16
CS3682,0,1344,19,2014-09-05,2011-05-27
CS3683,0,1535,21,2015-02-25,2011-06-07
CS3684,0,1008,15,2013-11-01,2012-01-04
CS3685,0,1601,24,2015-03-05,2011-08-19
CS3686,0,1345,19,2014-10-28,2011-05-19
CS3687,0,1108,15,2015-02-15,2011-08-05
CS3688,0,2014,27,2015-03-01,2011-05-17
CS3689,0,1515,21,2015-01-02,2011-06-07
CS3690,0,1362,19,2015-02-25,2011-05-16
CS3691,0,1027,15,2014-07-29,2011-06-15
CS3692,0,1804,25,2015-01-19,2011-05-16
CS3693,0,1182,16,2014-06-11,2011-06-25
CS3694,1,1377,19,2014-12-22,2011-06-03
CS3695,0,1587,24,2015-03-14,2011-06-02
CS3696,0,1387,21,2014-08-23,2011-06-15
CS3697,0,1521,21,2015-03-05,2011-11-26
CS3698,0,854,14,2015-03-05,2011-06-19
CS3699,0,1692,24,2015-02-18,2011-06-10
CS3700,0,884,11,2015-02-11,2011-07-11
CS3701,0,1296,16,2014-10-13,2011-07-01
CS3702,1,2175,30,2015-01-10,2011-05-22
CS3703,1,1340,19,2014-11-27,2011-09-29
CS3704,1,1188,17,2014-08-08,2011-06-13
CS3705,0,1684,23,2015-01-13,2011-06-23
CS3706,0,1929,29,2015-03-05,2011-06-06
CS3707,0,1226,18,2015-03-06,2012-01-30
CS3708,0,1520,20,2015-03-01,2011-08-28
CS3709,0,1040,15,2015-01-19,2012-09-01
CS3710,1,1446,22,2015-03-14,2011-12-18
CS3711,0,1852,24,2014-07-19,2011-10-04
CS3712,0,1497,20,2015-02-24,2012-01-29
CS3713,0,1752,25,2015-01-23,2011-05-17
CS3714,0,1612,22,2015-02-10,2011-05-24
CS3715,0,1382,19,2015-02-25,2011-05-24
CS3716,0,919,14,2015-02-13,2011-07-05
CS3717,0,614,11,2014-11-10,2011-11-25
CS3718,0,1485,21,2015-01-05,2011-06-11
CS3719,0,1430,18,2015-03-10,2011-05-24
CS3720,0,1162,17,2015-01-23,2011-07-17
CS3721,0,1965,29,2015-03-07,2011-06-06
CS3722,0,901,13,2015-01-29,2011-05-22
CS3723,0,1372,19,2015-02-05,2011-06-08
CS3724,0,1235,18,2014-08-26,2011-08-28
CS3725,0,921,14,2015-02-24,2011-07-10
CS3726,0,1927,27,2015-02-23,2011-06-09
CS3727,0,1839,25,2014-11-29,2011-08-28
CS3728,0,1006,15,2015-02-25,2011-05-31
CS3729,0,1618,22,2014-12-19,2011-07-23
CS3730,1,1270,17,2015-03-01,2011-06-03
CS3731,0,1043,16,2014-12-31,2011-07-10
CS3732,1,1283,18,2014-09-27,2011-06-12
CS3733,0,1593,22,2015-03-15,2011-06-26
CS3734,0,1355,20,2014-12-06,2011-10-15
CS3735,0,1776,25,2014-08-01,2011-06-08
CS3736,0,1314,20,2014-12-07,2011-07-25
CS3737,0,1111,15,2015-03-08,2011-07-19
CS3738,0,1165,19,2015-02-09,2011-08-16
CS3739,0,1657,25,2015-02-20,2011-06-16
CS3740,0,1071,17,2015-03-11,2011-05-30
CS3741,0,1305,19,2015-03-06,2011-07-15
CS3742,0,1413,21,2015-03-07,2011-05-26
CS3743,0,1424,19,2015-02-25,2011-08-03
CS3744,1,1654,22,2015-03-12,2011-05-28
CS3745,0,1178,17,2015-01-03,2011-08-20
CS3746,0,1475,19,2015-01-02,2011-07-18
CS3747,0,1449,20,2015-03-06,2011-05-20
CS3748,0,829,13,2014-11-23,2011-09-12
CS3749,0,1658,23,2015-03-04,2011-07-12
CS3750,1,1262,17,2015-02-16,2011-07-31
CS3751,0,1515,21,2015-02-07,2011-05-22
CS3752,0,1922,26,2015-02-12,2011-07-03
CS3753,0,1412,20,2014-12-03,2011-05-24
CS3754,0,1886,25,2014-12-11,2011-07-03
CS3755,0,1442,22,2015-01-01,2011-05-24
CS3756,0,1271,19,2015-02-14,2011-09-03
CS3757,0,1559,22,2014-09-30,2011-08-25
CS3758,0,1493,22,2014-07-25,2011-07-16
CS3759,0,1646,23,2014-11-19,2011-07-11
CS3760,0,1348,22,2014-09-28,2011-06-30
CS3761,1,1732,24,2015-02-12,2011-06-05
CS3762,0,1508,22,2015-02-24,2011-08-27
CS3763,0,1101,15,2015-03-15,2011-05-24
CS3764,0,926,16,2014-12-20,2011-07-01
CS3765,1,1080,17,2014-12-31,2012-01-16
CS3766,0,561,7,2014-09-19,2011-06-22
CS3767,0,1336,21,2015-01-03,2011-06-16
CS3768,1,1597,21,2015-02-21,2011-06-24
CS3769,0,1403,22,2015-02-27,2011-07-11
CS3770,0,1914,28,2015-02-10,2011-05-25
CS3771,0,1777,24,2015-03-04,2011-08-15
CS3772,0,1137,18,2014-12-25,2011-11-18
CS3773,0,1431,21,2015-02-27,2011-05-18
CS3774,0,1199,18,2014-04-13,2011-09-18
CS3775,0,1773,26,2015-02-27,2011-05-18
CS3776,0,1698,23,2015-01-06,2011-05-28
CS3777,0,1591,22,2015-03-07,2011-05-23
CS3778,0,2055,31,2015-02-20,2011-06-06
CS3779,0,1494,20,2015-03-06,2011-06-26
CS3780,0,794,13,2015-02-03,2011-12-12
CS3781,0,885,12,2015-03-15,2011-09-17
CS3782,1,1088,14,2014-08-09,2011-12-15
CS3783,0,1505,19,2015-02-20,2011-07-13
CS3784,0,1268,18,2015-01-01,2011-12-13
CS3785,0,1616,21,2015-01-27,2011-06-22
CS3786,0,1254,18,2015-01-29,2011-08-18
CS3787,0,1558,22,2015-03-12,2011-07-09
CS3788,0,1292,22,2015-01-03,2011-10-09
CS3789,0,1509,20,2015-03-16,2011-05-23
CS3790,0,1410,19,2015-03-16,2011-08-02
CS3791,0,1761,25,2015-03-16,2011-11-07
CS3792,0,1017,13,2014-11-12,2011-07-09
CS3793,0,1694,27,2015-02-18,2011-06-15
CS3794,0,1704,25,2015-01-17,2011-05-29
CS3795,0,1885,26,2015-02-16,2011-05-28
CS3796,0,1312,19,2015-02-10,2011-07-09
CS3797,0,1273,19,2015-03-12,2011-08-08
CS3798,0,1458,19,2014-12-07,2011-05-22
CS3799,0,2513,36,2014-10-16,2011-06-11
CS3800,0,1022,16,2015-03-06,2011-08-30
CS3801,0,1422,20,2015-01-15,2012-02-14
CS3802,1,1794,25,2015-02-18,2011-05-25
CS3803,0,951,14,2014-03-26,2011-06-11
CS3804,0,1591,21,2014-07-20,2011-05-28
CS3805,0,2453,35,2014-12-11,2011-05-22
CS3806,0,1030,14,2014-10-07,2011-08-16
CS3807,0,1522,20,2015-01-04,2011-08-30
CS3808,0,2058,26,2015-02-13,2011-07-05
CS3809,0,1418,21,2015-02-08,2011-08-11
CS3810,0,1027,14,2014-08-16,2011-05-24
CS3811,1,1386,18,2014-12-07,2011-07-24
CS3812,1,1789,26,2015-02-20,2011-10-10
CS3813,1,1641,24,2014-12-18,2011-05-20
CS3814,0,1228,17,2015-01-31,2011-05-25
CS3815,0,1018,14,2014-09-04,2011-07-05
CS3816,0,1376,19,2015-02-07,2011-08-21
CS3817,0,2094,29,2015-02-28,2011-05-16
CS3818,0,1299,18,2014-11-19,2011-07-26
CS3819,0,1920,27,2014-09-26,2011-06-22
CS3820,1,1314,20,2014-12-29,2011-07-26
CS3821,0,2240,30,2015-02-10,2011-05-29
CS3822,0,2101,29,2015-03-11,2011-06-10
CS3823,0,1699,24,2015-03-12,2011-06-18
CS3824,0,1420,22,2015-01-01,2011-08-22
CS3825,0,1193,17,2014-10-14,2012-03-17
CS3826,0,1583,24,2015-02-07,2011-10-18
CS3827,0,1487,21,2014-07-25,2011-05-20
CS3828,0,2055,28,2014-12-16,2011-09-15
CS3829,0,1273,19,2015-02-06,2011-08-09
CS3830,0,1526,21,2015-01-09,2011-11-18
CS3831,0,1317,20,2015-02-24,2011-05-20
CS3832,0,1450,21,2015-02-03,2011-07-15
CS3833,0,1339,19,2014-09-30,2011-05-24
CS3834,0,1642,23,2015-03-05,2011-05-30
CS3835,0,659,9,2014-10-09,2011-07-16
CS3836,0,1541,22,2015-02-11,2011-08-30
CS3837,0,799,11,2014-07-26,2011-08-29
CS3838,0,1311,18,2014-10-12,2011-06-28
CS3839,0,2028,29,2015-02-27,2011-08-17
CS3840,0,1558,25,2014-12-06,2011-07-26
CS3841,1,1193,20,2014-09-07,2011-07-17
CS3842,0,2124,29,2014-09-16,2011-05-22
CS3843,0,1373,18,2014-11-20,2011-06-07
CS3844,0,1544,22,2014-12-12,2011-06-19
CS3845,0,1246,17,2015-02-18,2011-07-19
CS3846,0,1063,18,2015-03-07,2011-05-25
CS3847,0,1266,20,2014-01-18,2011-06-27
CS3848,0,1607,23,2014-08-03,2011-05-17
CS3849,1,1372,20,2014-08-16,2011-05-19
CS3850,0,1462,19,2015-03-16,2011-10-16
CS3851,0,2072,28,2015-01-31,2011-06-01
CS3852,0,1190,20,2015-02-26,2011-05-17
CS3853,0,1382,19,2014-12-01,2011-05-23
CS3854,1,1477,18,2015-02-14,2011-05-28
CS3855,0,1096,16,2015-02-19,2011-05-22
CS3856,0,925,14,2014-09-12,2011-06-15
CS3857,0,1227,19,2014-12-29,2011-07-24
CS3858,0,1105,15,2014-09-24,2011-08-08
CS3859,1,1322,19,2014-11-26,2011-05-17
CS3860,0,1653,21,2015-03-07,2011-05-27
CS3861,0,1101,16,2015-02-17,2011-07-14
CS3862,0,1571,22,2015-01-30,2011-06-10
CS3863,0,1663,23,2015-02-13,2011-06-24
CS3864,0,1880,25,2014-10-29,2011-05-31
CS3865,0,1248,17,2014-11-04,2011-08-29
CS3866,0,1200,17,2015-03-15,2011-09-28
CS3867,1,969,15,2014-08-20,2012-02-29
CS3868,0,1650,24,2015-02-28,2011-05-22
CS3869,0,1647,22,2014-08-14,2011-06-09
CS3870,0,1108,14,2015-02-25,2012-01-11
CS3871,0,1402,21,2015-03-14,2011-12-10
CS3872,0,1199,17,2015-03-01,2012-02-14
CS3873,0,1112,17,2015-02-26,2011-10-24
CS3874,0,1473,21,2015-03-05,2011-07-13
CS3875,1,1460,22,2014-11-28,2011-06-06
CS3876,0,1993,29,2015-01-27,2011-06-11
CS3877,0,1383,22,2015-03-13,2011-10-11
CS3878,0,1060,14,2015-02-27,2011-10-21
CS3879,0,1920,24,2015-02-11,2011-08-23
CS3880,1,1618,22,2014-09-28,2011-06-21
CS3881,0,1439,20,2015-03-14,2011-06-22
CS3882,0,1415,19,2014-12-30,2011-08-06
CS3883,0,1546,21,2014-12-27,2011-08-15
CS3884,0,1859,24,2015-03-06,2011-05-29
CS3885,0,2129,28,2015-03-02,2011-05-30
CS3886,1,1378,19,2014-12-13,2011-07-11
CS3887,0,1366,18,2015-01-24,2011-06-06
CS3888,0,1339,20,2015-02-18,2011-12-01
CS3889,0,1374,21,2014-09-25,2011-06-05
CS3890,0,1514,20,2015-02-21,2011-05-24
CS3891,0,1402,21,2015-03-05,2011-06-19
CS3892,0,863,13,2014-10-20,2011-10-23
CS3893,0,1289,18,2015-02-19,2011-07-10
CS3894,1,1765,23,2014-12-24,2011-05-20
CS3895,0,1562,25,2014-12-11,2011-06-07
CS3896,0,1320,18,2015-02-18,2011-06-30
CS3897,0,2141,30,2015-01-11,2011-08-02
CS3898,1,1498,22,2014-11-20,2011-07-12
CS3899,0,1260,17,2015-01-26,2011-07-21
CS3900,0,2077,30,2015-03-15,2011-06-03
CS3901,0,1145,17,2015-01-31,2011-05-21
CS3902,0,1126,16,2015-02-15,2011-09-02
CS3903,1,1548,21,2014-10-28,2011-08-20
CS3904,0,1704,24,2015-02-18,2011-05-27
CS3905,1,854,13,2014-07-14,2011-06-29
