customer_id,trans_date,tran_amount,response,month,year,day_of_week
CS2561,2013-01-11,53,0,1,2013,Friday
CS2280,2012-05-20,35,0,5,2012,Sunday
CS4210,2013-01-24,90,0,1,2013,Thursday
CS3478,2013-11-06,104,0,11,2013,Wednesday
CS3687,2011-09-28,92,0,9,2011,Wednesday
CS3421,2011-09-22,37,0,9,2011,Thursday
CS5026,2011-07-25,45,1,7,2011,Monday
CS5068,2012-09-23,52,0,9,2012,Sunday
CS3645,2014-01-26,88,1,1,2014,Sunday
CS1758,2012-10-26,66,0,10,2012,Friday
CS1283,2012-05-17,97,0,5,2012,Thursday
CS3651,2013-08-29,101,0,8,2013,Thursday
CS5977,2015-02-13,72,0,2,2015,Friday
CS5591,2011-05-17,62,0,5,2011,Tuesday
CS4841,2011-09-11,55,0,9,2011,Sunday
CS4447,2014-06-18,93,0,6,2014,Wednesday
CS5671,2011-06-08,94,0,6,2011,Wednesday
CS1835,2012-07-10,76,0,7,2012,Tuesday
CS5491,2014-03-04,39,1,3,2014,Tuesday
CS2682,2014-06-01,61,1,6,2014,Sunday
CS2787,2014-11-01,41,0,11,2014,Saturday
CS2191,2012-07-26,51,0,7,2012,Thursday
CS2085,2013-04-05,74,1,4,2013,Friday
CS5656,2014-12-05,46,1,12,2014,Friday
CS1156,2012-01-29,57,0,1,2012,Sunday
CS3155,2013-03-21,82,0,3,2013,Thursday
CS4285,2012-10-21,76,0,10,2012,Sunday
CS5576,2014-10-02,81,0,10,2014,Thursday
CS3963,2013-06-22,80,0,6,2013,Saturday
CS4055,2012-05-27,36,0,5,2012,Sunday
CS5628,2013-10-04,47,0,10,2013,Friday
CS1936,2012-03-17,98,0,3,2012,Saturday
CS5695,2013-02-20,105,0,2,2013,Wednesday
CS2427,2011-06-28,42,0,6,2011,Tuesday
CS3943,2012-05-30,61,0,5,2012,Wednesday
CS3915,2013-01-14,45,0,1,2013,Monday
CS3782,2014-01-20,100,1,1,2014,Monday
CS5151,2013-12-17,101,0,12,2013,Tuesday
CS1644,2014-05-12,49,0,5,2014,Monday
CS3935,2013-05-26,98,0,5,2013,Sunday
CS5492,2011-06-11,104,0,6,2011,Saturday
CS1247,2015-02-03,43,1,2,2015,Tuesday
CS3420,2014-08-07,65,0,8,2014,Thursday
CS5871,2011-10-06,47,0,10,2011,Thursday
CS3765,2013-02-19,71,1,2,2013,Tuesday
CS5148,2012-10-03,40,0,10,2012,Wednesday
CS5754,2014-03-06,84,0,3,2014,Thursday
CS2901,2014-02-04,96,0,2,2014,Tuesday
CS5927,2014-06-02,36,0,6,2014,Monday
CS4264,2014-01-27,84,0,1,2014,Monday
CS3303,2014-12-18,54,0,12,2014,Thursday
CS3690,2014-07-07,49,0,7,2014,Monday
CS1733,2013-12-30,81,0,12,2013,Monday
CS2716,2011-08-24,81,0,8,2011,Wednesday
CS1609,2013-02-09,82,0,2,2013,Saturday
CS4278,2011-12-13,92,0,12,2011,Tuesday
CS5869,2013-05-20,99,0,5,2013,Monday
CS5458,2013-10-01,99,0,10,2013,Tuesday
CS4076,2013-12-23,50,1,12,2013,Monday
CS6013,2012-05-31,78,0,5,2012,Thursday
CS2538,2014-06-19,35,0,6,2014,Thursday
CS3834,2013-10-18,104,0,10,2013,Friday
CS3321,2012-02-25,82,0,2,2012,Saturday
CS4711,2015-02-03,85,0,2,2015,Tuesday
CS3929,2013-10-05,76,1,10,2013,Saturday
CS2965,2013-02-22,57,0,2,2013,Friday
CS4111,2015-01-22,67,0,1,2015,Thursday
CS1812,2011-05-30,62,0,5,2011,Monday
CS2788,2012-06-24,57,0,6,2012,Sunday
CS1484,2011-06-06,60,0,6,2011,Monday
CS3442,2011-09-18,62,0,9,2011,Sunday
CS4824,2014-02-17,65,0,2,2014,Monday
CS4187,2014-01-23,52,0,1,2014,Thursday
CS1791,2012-11-14,87,0,11,2012,Wednesday
CS1679,2013-09-14,102,0,9,2013,Saturday
CS4831,2012-11-10,77,0,11,2012,Saturday
CS5910,2015-03-16,104,0,3,2015,Monday
CS2662,2011-05-31,89,0,5,2011,Tuesday
CS4882,2013-07-27,85,0,7,2013,Saturday
CS5688,2012-06-28,75,0,6,2012,Thursday
CS1535,2014-12-23,35,0,12,2014,Tuesday
CS5666,2011-07-10,35,0,7,2011,Sunday
CS2392,2012-06-28,71,0,6,2012,Thursday
CS3751,2012-10-02,103,0,10,2012,Tuesday
CS1813,2014-02-02,101,0,2,2014,Sunday
CS5801,2014-06-29,41,0,6,2014,Sunday
CS3069,2012-11-25,93,0,11,2012,Sunday
CS1295,2015-03-13,82,0,3,2015,Friday
CS1130,2011-08-18,50,0,8,2011,Thursday
CS4365,2014-01-25,84,0,1,2014,Saturday
CS6047,2011-11-28,62,0,11,2011,Monday
CS1786,2014-10-07,86,0,10,2014,Tuesday
CS3572,2014-08-04,60,1,8,2014,Monday
CS5139,2011-09-07,42,0,9,2011,Wednesday
CS4540,2011-09-23,83,1,9,2011,Friday
CS2249,2013-02-05,66,0,2,2013,Tuesday
CS2313,2014-12-30,105,0,12,2014,Tuesday
CS3612,2014-12-14,68,0,12,2014,Sunday
CS1195,2014-03-21,98,0,3,2014,Friday
CS5757,2014-09-26,102,0,9,2014,Friday
CS3711,2013-04-07,58,0,4,2013,Sunday
CS2890,2011-11-15,77,0,11,2011,Tuesday
CS5295,2014-10-02,59,1,10,2014,Thursday
CS2828,2013-08-25,40,0,8,2013,Sunday
CS5674,2012-09-14,50,0,9,2012,Friday
CS5560,2014-10-30,95,0,10,2014,Thursday
CS1336,2011-07-14,46,0,7,2011,Thursday
CS2671,2011-12-29,101,0,12,2011,Thursday
CS2959,2014-09-30,77,0,9,2014,Tuesday
CS2143,2013-02-01,101,0,2,2013,Friday
CS4810,2012-05-02,72,0,5,2012,Wednesday
CS5054,2014-01-02,78,0,1,2014,Thursday
CS1425,2013-09-04,76,0,9,2013,Wednesday
CS4972,2014-12-31,44,0,12,2014,Wednesday
CS3276,2012-12-22,40,0,12,2012,Saturday
CS1529,2013-09-20,59,0,9,2013,Friday
CS3639,2012-07-31,100,0,7,2012,Tuesday
CS5689,2012-12-09,56,0,12,2012,Sunday
CS2268,2014-01-23,63,0,1,2014,Thursday
CS4896,2013-09-05,45,1,9,2013,Thursday
CS6073,2012-07-31,44,0,7,2012,Tuesday
CS5039,2014-07-04,48,0,7,2014,Friday
CS2599,2013-07-09,71,0,7,2013,Tuesday
CS5041,2012-04-16,91,0,4,2012,Monday
CS1623,2014-12-12,89,0,12,2014,Friday
CS1971,2012-01-05,49,0,1,2012,Thursday
CS3846,2012-03-07,41,0,3,2012,Wednesday
CS2994,2014-12-17,40,0,12,2014,Wednesday
CS3126,2014-03-21,48,1,3,2014,Friday
CS2871,2014-09-30,67,0,9,2014,Tuesday
CS4164,2012-10-24,60,0,10,2012,Wednesday
CS3714,2014-02-06,76,0,2,2014,Thursday
CS5454,2013-06-08,88,0,6,2013,Saturday
CS4248,2013-02-12,74,1,2,2013,Tuesday
CS4694,2014-06-29,92,0,6,2014,Sunday
CS1856,2015-01-22,53,0,1,2015,Thursday
CS2224,2014-08-03,99,0,8,2014,Sunday
CS5348,2014-11-08,91,0,11,2014,Saturday
CS5239,2011-12-27,39,1,12,2011,Tuesday
CS2180,2012-04-12,70,0,4,2012,Thursday
CS3101,2014-02-12,105,0,2,2014,Wednesday
CS4220,2014-07-27,77,0,7,2014,Sunday
CS2442,2012-09-02,92,0,9,2012,Sunday
CS5994,2013-11-21,97,0,11,2013,Thursday
CS1543,2011-10-22,94,0,10,2011,Saturday
CS2347,2014-01-30,104,0,1,2014,Thursday
CS5705,2012-12-26,41,0,12,2012,Wednesday
CS2024,2012-12-12,98,0,12,2012,Wednesday
CS4228,2014-03-20,61,0,3,2014,Thursday
CS4564,2014-05-13,40,0,5,2014,Tuesday
CS5423,2012-03-20,70,0,3,2012,Tuesday
CS5871,2014-06-03,65,0,6,2014,Tuesday
CS5364,2014-01-29,47,0,1,2014,Wednesday
CS2350,2014-10-28,54,1,10,2014,Tuesday
CS1218,2012-03-22,38,0,3,2012,Thursday
CS3191,2013-03-10,95,0,3,2013,Sunday
CS4625,2013-07-29,97,0,7,2013,Monday
CS1449,2013-09-25,37,0,9,2013,Wednesday
CS2776,2012-11-03,72,0,11,2012,Saturday
CS3279,2013-12-25,35,0,12,2013,Wednesday
CS1623,2013-03-02,56,0,3,2013,Saturday
CS2817,2013-03-08,97,0,3,2013,Friday
CS1237,2013-05-02,74,0,5,2013,Thursday
CS3440,2014-07-09,69,0,7,2014,Wednesday
CS3089,2014-11-23,101,0,11,2014,Sunday
CS5972,2013-12-19,38,0,12,2013,Thursday
CS4433,2014-07-07,48,0,7,2014,Monday
CS4931,2013-01-23,104,0,1,2013,Wednesday
CS3495,2014-10-16,65,1,10,2014,Thursday
CS3494,2013-09-19,35,0,9,2013,Thursday
CS4049,2012-02-10,52,0,2,2012,Friday
CS2849,2013-09-26,105,0,9,2013,Thursday
CS4243,2014-04-08,98,0,4,2014,Tuesday
CS3968,2011-05-26,72,0,5,2011,Thursday
CS5098,2014-12-30,59,0,12,2014,Tuesday
CS2251,2011-11-15,60,0,11,2011,Tuesday
CS5563,2013-02-26,98,0,2,2013,Tuesday
CS1661,2012-11-23,38,1,11,2012,Friday
CS2346,2013-01-02,83,0,1,2013,Wednesday
CS5038,2012-07-03,37,0,7,2012,Tuesday
CS2320,2011-12-04,98,0,12,2011,Sunday
CS4410,2011-07-05,71,0,7,2011,Tuesday
CS5821,2012-07-28,104,0,7,2012,Saturday
CS3926,2014-07-26,104,0,7,2014,Saturday
CS4103,2013-01-10,53,0,1,2013,Thursday
CS5685,2014-12-11,48,0,12,2014,Thursday
CS1949,2014-08-11,44,0,8,2014,Monday
CS4095,2014-12-09,94,0,12,2014,Tuesday
CS5973,2013-05-24,82,0,5,2013,Friday
CS4782,2014-02-13,96,0,2,2014,Thursday
CS3820,2012-12-26,82,1,12,2012,Wednesday
CS5667,2011-11-20,102,0,11,2011,Sunday
CS1783,2014-11-22,52,0,11,2014,Saturday
CS3281,2013-10-30,75,1,10,2013,Wednesday
CS5040,2014-11-30,56,0,11,2014,Sunday
CS5598,2011-11-05,88,1,11,2011,Saturday
CS2577,2014-07-26,84,0,7,2014,Saturday
CS2940,2011-12-03,61,0,12,2011,Saturday
CS3958,2012-11-05,49,0,11,2012,Monday
CS4316,2013-10-05,59,0,10,2013,Saturday
CS5116,2013-04-14,47,0,4,2013,Sunday
CS1785,2015-01-13,59,1,1,2015,Tuesday
CS4152,2014-02-16,104,0,2,2014,Sunday
CS4282,2012-05-17,94,0,5,2012,Thursday
CS5706,2012-01-29,105,0,1,2012,Sunday
CS5324,2013-04-02,93,0,4,2013,Tuesday
CS3572,2012-06-11,52,1,6,2012,Monday
CS5721,2013-10-15,60,0,10,2013,Tuesday
CS3536,2012-05-14,102,0,5,2012,Monday
CS4796,2014-10-14,73,0,10,2014,Tuesday
CS2121,2012-10-25,87,0,10,2012,Thursday
CS3611,2014-05-25,97,0,5,2014,Sunday
CS5191,2013-07-14,45,0,7,2013,Sunday
CS2789,2012-03-20,36,0,3,2012,Tuesday
CS5832,2013-10-22,80,0,10,2013,Tuesday
CS2846,2012-11-23,35,0,11,2012,Friday
CS2227,2014-02-05,56,1,2,2014,Wednesday
CS5888,2014-02-23,68,1,2,2014,Sunday
CS2996,2012-07-14,82,1,7,2012,Saturday
CS1368,2013-02-08,83,0,2,2013,Friday
CS3551,2012-01-25,35,0,1,2012,Wednesday
CS4101,2011-07-03,50,0,7,2011,Sunday
CS1775,2014-06-30,44,0,6,2014,Monday
CS1424,2015-03-06,104,0,3,2015,Friday
CS4095,2012-09-15,93,0,9,2012,Saturday
CS4049,2011-06-12,40,0,6,2011,Sunday
CS5438,2014-02-28,103,0,2,2014,Friday
CS5564,2013-08-25,45,0,8,2013,Sunday
CS3468,2012-08-07,70,1,8,2012,Tuesday
CS4547,2013-10-04,65,1,10,2013,Friday
CS1797,2011-06-16,35,0,6,2011,Thursday
CS3849,2014-07-11,40,1,7,2014,Friday
CS2072,2013-02-28,70,0,2,2013,Thursday
CS3865,2013-08-30,69,0,8,2013,Friday
CS4414,2012-12-31,86,0,12,2012,Monday
CS2301,2013-10-27,66,0,10,2013,Sunday
CS3288,2011-08-21,70,0,8,2011,Sunday
CS3191,2012-08-21,74,0,8,2012,Tuesday
CS4650,2012-02-25,68,0,2,2012,Saturday
CS5108,2014-05-19,35,0,5,2014,Monday
CS4402,2011-07-02,87,0,7,2011,Saturday
CS1118,2014-12-08,54,1,12,2014,Monday
CS5331,2014-12-22,59,0,12,2014,Monday
CS5032,2011-05-25,79,0,5,2011,Wednesday
CS3182,2015-02-20,59,0,2,2015,Friday
CS2733,2015-02-03,45,0,2,2015,Tuesday
CS5200,2012-11-10,58,0,11,2012,Saturday
CS5301,2011-09-25,45,0,9,2011,Sunday
CS3932,2014-03-24,48,0,3,2014,Monday
CS3253,2012-08-30,86,0,8,2012,Thursday
CS2115,2011-06-27,103,0,6,2011,Monday
CS3090,2014-01-29,95,1,1,2014,Wednesday
CS2975,2011-08-01,87,0,8,2011,Monday
CS4433,2011-09-10,59,0,9,2011,Saturday
CS2600,2012-10-15,61,0,10,2012,Monday
CS5607,2011-12-14,99,0,12,2011,Wednesday
CS1267,2013-11-17,55,0,11,2013,Sunday
CS4186,2013-01-17,90,0,1,2013,Thursday
CS1385,2014-04-04,86,1,4,2014,Friday
CS2977,2011-07-16,38,0,7,2011,Saturday
CS3135,2013-04-25,56,0,4,2013,Thursday
CS5996,2013-01-31,56,0,1,2013,Thursday
CS5641,2011-07-14,43,0,7,2011,Thursday
CS3844,2011-09-08,85,0,9,2011,Thursday
CS1602,2014-05-05,39,0,5,2014,Monday
CS4060,2012-10-08,62,0,10,2012,Monday
CS1152,2014-11-30,43,0,11,2014,Sunday
CS1591,2014-09-19,57,0,9,2014,Friday
CS3602,2015-02-18,75,0,2,2015,Wednesday
CS5881,2014-05-01,56,0,5,2014,Thursday
CS3160,2014-02-14,60,0,2,2014,Friday
CS5253,2011-10-03,93,0,10,2011,Monday
CS2798,2014-09-26,88,0,9,2014,Friday
CS2368,2013-10-25,59,0,10,2013,Friday
CS4888,2011-11-29,62,0,11,2011,Tuesday
CS5523,2012-01-05,43,0,1,2012,Thursday
CS4659,2013-09-10,55,0,9,2013,Tuesday
CS1657,2013-01-11,78,0,1,2013,Friday
CS3040,2014-10-18,91,0,10,2014,Saturday
CS3832,2015-02-03,73,0,2,2015,Tuesday
CS2721,2012-09-13,81,0,9,2012,Thursday
CS1447,2012-12-19,82,0,12,2012,Wednesday
CS5048,2013-05-24,57,0,5,2013,Friday
CS3333,2014-06-26,62,0,6,2014,Thursday
CS5828,2012-04-28,100,0,4,2012,Saturday
CS2682,2013-04-28,99,1,4,2013,Sunday
CS5332,2011-09-15,100,1,9,2011,Thursday
CS2738,2014-07-05,55,0,7,2014,Saturday
CS5929,2011-12-15,92,0,12,2011,Thursday
CS4715,2014-01-28,57,0,1,2014,Tuesday
CS3643,2013-01-11,51,0,1,2013,Friday
CS3872,2012-02-19,67,0,2,2012,Sunday
CS6061,2013-02-13,100,0,2,2013,Wednesday
CS5082,2011-08-25,104,0,8,2011,Thursday
CS5108,2013-08-11,41,0,8,2013,Sunday
CS4723,2012-05-03,71,0,5,2012,Thursday
CS2891,2011-05-27,82,1,5,2011,Friday
CS4269,2013-12-26,43,0,12,2013,Thursday
CS2595,2013-07-21,42,1,7,2013,Sunday
CS4906,2013-11-13,46,0,11,2013,Wednesday
CS4504,2014-06-12,64,0,6,2014,Thursday
CS3631,2014-01-13,60,1,1,2014,Monday
CS1232,2011-06-18,100,0,6,2011,Saturday
CS2768,2013-09-08,75,0,9,2013,Sunday
CS3032,2014-12-14,71,0,12,2014,Sunday
CS5486,2013-07-04,62,0,7,2013,Thursday
CS4001,2014-11-03,84,0,11,2014,Monday
CS1124,2015-01-02,49,0,1,2015,Friday
CS2729,2012-10-31,53,0,10,2012,Wednesday
CS1786,2012-07-28,67,0,7,2012,Saturday
CS5214,2014-08-10,63,0,8,2014,Sunday
CS5956,2014-07-30,75,1,7,2014,Wednesday
CS5539,2013-01-02,71,0,1,2013,Wednesday
CS2176,2013-02-06,100,0,2,2013,Wednesday
CS2464,2012-12-11,85,0,12,2012,Tuesday
CS5279,2012-09-17,103,0,9,2012,Monday
CS1509,2013-05-26,62,0,5,2013,Sunday
CS3542,2011-12-05,62,0,12,2011,Monday
CS2627,2013-03-22,82,0,3,2013,Friday
CS1705,2013-07-01,86,1,7,2013,Monday
CS1695,2012-05-12,105,0,5,2012,Saturday
CS5509,2014-07-21,57,0,7,2014,Monday
CS3291,2012-09-28,99,0,9,2012,Friday
CS4043,2015-01-11,65,0,1,2015,Sunday
CS2285,2011-12-24,66,0,12,2011,Saturday
CS4815,2015-01-06,72,0,1,2015,Tuesday
CS5478,2015-03-07,100,0,3,2015,Saturday
CS2006,2014-11-22,87,0,11,2014,Saturday
CS1140,2012-09-25,61,0,9,2012,Tuesday
CS5577,2013-07-24,84,0,7,2013,Wednesday
CS2144,2011-10-22,51,0,10,2011,Saturday
CS4091,2013-07-02,42,0,7,2013,Tuesday
CS5760,2011-12-02,102,0,12,2011,Friday
CS3440,2013-12-19,71,0,12,2013,Thursday
CS2971,2011-08-30,37,1,8,2011,Tuesday
CS1813,2011-11-02,60,0,11,2011,Wednesday
CS2520,2011-10-15,105,0,10,2011,Saturday
CS4495,2012-09-03,62,0,9,2012,Monday
CS3918,2011-07-29,74,0,7,2011,Friday
CS2085,2013-01-19,64,1,1,2013,Saturday
CS2921,2014-10-30,37,1,10,2014,Thursday
CS5096,2012-08-03,36,1,8,2012,Friday
CS1585,2014-04-08,49,0,4,2014,Tuesday
CS1141,2011-08-13,37,1,8,2011,Saturday
CS3172,2013-05-15,97,0,5,2013,Wednesday
CS1342,2012-02-18,77,0,2,2012,Saturday
CS3605,2013-09-15,56,0,9,2013,Sunday
CS6051,2014-11-11,102,0,11,2014,Tuesday
CS3586,2014-05-25,104,0,5,2014,Sunday
CS1794,2011-08-11,92,0,8,2011,Thursday
CS1578,2014-12-18,47,0,12,2014,Thursday
CS4430,2013-04-06,52,0,4,2013,Saturday
CS1312,2013-10-02,68,1,10,2013,Wednesday
CS2176,2013-09-07,94,0,9,2013,Saturday
CS3700,2014-06-27,68,0,6,2014,Friday
CS5117,2014-10-06,77,0,10,2014,Monday
CS3066,2012-03-11,93,0,3,2012,Sunday
CS4002,2011-07-26,62,0,7,2011,Tuesday
CS3624,2011-08-02,47,0,8,2011,Tuesday
CS4365,2014-12-03,76,0,12,2014,Wednesday
CS6083,2014-08-14,48,0,8,2014,Thursday
CS3834,2013-08-24,54,0,8,2013,Saturday
CS2569,2015-03-06,54,0,3,2015,Friday
CS3941,2013-11-11,80,0,11,2013,Monday
CS5957,2013-12-27,56,0,12,2013,Friday
CS4207,2014-11-24,65,0,11,2014,Monday
CS2969,2014-05-26,59,0,5,2014,Monday
CS3349,2014-11-09,57,0,11,2014,Sunday
CS2151,2013-11-04,71,0,11,2013,Monday
CS3301,2013-01-02,90,0,1,2013,Wednesday
CS4687,2014-03-22,77,0,3,2014,Saturday
CS1955,2014-03-05,92,0,3,2014,Wednesday
CS2485,2013-05-20,35,1,5,2013,Monday
CS2015,2013-02-23,88,0,2,2013,Saturday
CS5495,2012-10-02,93,0,10,2012,Tuesday
CS4585,2013-03-05,56,0,3,2013,Tuesday
CS5228,2012-06-25,36,0,6,2012,Monday
CS4720,2011-05-31,71,0,5,2011,Tuesday
CS5975,2013-10-06,82,0,10,2013,Sunday
CS2334,2013-10-04,88,0,10,2013,Friday
CS6086,2012-04-25,52,1,4,2012,Wednesday
CS1230,2011-05-23,47,0,5,2011,Monday
CS1315,2012-11-12,102,0,11,2012,Monday
CS3256,2013-09-05,103,1,9,2013,Thursday
CS4750,2014-08-30,61,0,8,2014,Saturday
CS1389,2011-05-20,38,0,5,2011,Friday
CS4391,2013-10-24,88,1,10,2013,Thursday
CS4374,2013-03-13,40,0,3,2013,Wednesday
CS5042,2014-07-23,92,0,7,2014,Wednesday
CS2510,2013-10-27,49,1,10,2013,Sunday
CS5644,2012-06-10,70,1,6,2012,Sunday
CS1524,2012-05-20,66,0,5,2012,Sunday
CS1459,2011-07-16,43,1,7,2011,Saturday
CS1876,2013-04-27,50,0,4,2013,Saturday
CS5347,2011-07-24,55,0,7,2011,Sunday
CS4653,2012-08-05,43,0,8,2012,Sunday
CS5211,2013-06-26,70,0,6,2013,Wednesday
CS5887,2013-11-12,58,0,11,2013,Tuesday
CS2346,2012-10-11,84,0,10,2012,Thursday
CS5049,2015-02-22,54,0,2,2015,Sunday
CS4530,2012-02-18,104,0,2,2012,Saturday
CS1398,2012-06-20,36,1,6,2012,Wednesday
CS1230,2013-06-13,80,0,6,2013,Thursday
CS1920,2013-07-31,77,0,7,2013,Wednesday
CS5259,2013-01-13,104,0,1,2013,Sunday
CS2787,2012-02-27,99,0,2,2012,Monday
CS5135,2012-08-03,49,0,8,2012,Friday
CS2545,2013-02-14,98,0,2,2013,Thursday
CS1781,2012-10-12,105,0,10,2012,Friday
CS5119,2013-01-27,56,0,1,2013,Sunday
CS4109,2011-10-14,80,0,10,2011,Friday
CS5967,2011-06-22,38,0,6,2011,Wednesday
CS1269,2014-05-31,41,0,5,2014,Saturday
CS3060,2012-05-27,89,0,5,2012,Sunday
CS5882,2013-04-13,101,1,4,2013,Saturday
CS3075,2013-07-11,41,0,7,2013,Thursday
CS3422,2012-12-10,63,0,12,2012,Monday
CS5967,2014-06-22,77,0,6,2014,Sunday
CS3218,2014-09-27,66,0,9,2014,Saturday
CS5480,2012-03-06,40,1,3,2012,Tuesday
CS2270,2012-06-14,100,0,6,2012,Thursday
CS2549,2012-05-12,82,0,5,2012,Saturday
CS4508,2014-03-14,38,0,3,2014,Friday
CS1656,2012-01-18,90,0,1,2012,Wednesday
CS5971,2014-02-16,104,0,2,2014,Sunday
CS1695,2011-11-25,90,0,11,2011,Friday
CS2031,2011-11-10,55,0,11,2011,Thursday
CS1382,2011-08-30,99,0,8,2011,Tuesday
CS2402,2011-06-06,96,0,6,2011,Monday
CS3327,2012-09-15,70,0,9,2012,Saturday
CS2144,2013-03-05,59,0,3,2013,Tuesday
CS5876,2013-07-26,92,0,7,2013,Friday
CS5570,2012-04-14,94,0,4,2012,Saturday
CS3719,2014-04-21,93,0,4,2014,Monday
CS1160,2013-04-12,60,1,4,2013,Friday
CS1593,2014-01-11,62,0,1,2014,Saturday
CS2236,2013-11-23,42,0,11,2013,Saturday
CS4704,2014-05-14,56,0,5,2014,Wednesday
CS5431,2015-01-31,40,0,1,2015,Saturday
CS2266,2014-05-20,69,0,5,2014,Tuesday
CS4362,2014-07-26,74,0,7,2014,Saturday
CS1648,2013-10-15,65,0,10,2013,Tuesday
CS1675,2014-12-15,105,0,12,2014,Monday
CS4691,2014-06-11,69,0,6,2014,Wednesday
CS2199,2012-03-20,54,0,3,2012,Tuesday
CS2911,2014-08-11,80,0,8,2014,Monday
CS2639,2015-02-01,71,0,2,2015,Sunday
CS4146,2011-12-06,51,0,12,2011,Tuesday
CS1179,2014-12-30,50,0,12,2014,Tuesday
CS1602,2014-10-09,77,0,10,2014,Thursday
CS4917,2013-09-27,92,0,9,2013,Friday
CS6072,2014-01-26,74,0,1,2014,Sunday
CS4807,2014-10-09,43,0,10,2014,Thursday
CS3254,2011-09-25,73,0,9,2011,Sunday
CS6109,2013-07-10,68,0,7,2013,Wednesday
CS4357,2014-09-29,56,1,9,2014,Monday
CS4145,2012-12-11,59,0,12,2012,Tuesday
CS2471,2014-02-08,84,0,2,2014,Saturday
CS4979,2012-04-29,47,0,4,2012,Sunday
CS2312,2013-12-26,74,0,12,2013,Thursday
CS4611,2011-10-19,42,0,10,2011,Wednesday
CS2135,2011-08-04,64,0,8,2011,Thursday
CS4627,2012-03-09,92,0,3,2012,Friday
CS1373,2011-10-03,50,0,10,2011,Monday
CS1401,2013-06-15,83,0,6,2013,Saturday
CS2642,2011-06-20,35,0,6,2011,Monday
CS2455,2013-02-16,49,1,2,2013,Saturday
CS2917,2013-12-17,48,0,12,2013,Tuesday
CS1549,2012-04-16,102,0,4,2012,Monday
CS3068,2013-09-14,61,0,9,2013,Saturday
CS2281,2011-08-25,52,0,8,2011,Thursday
CS3772,2012-12-04,69,0,12,2012,Tuesday
CS2168,2011-08-28,50,0,8,2011,Sunday
CS4785,2014-12-18,69,0,12,2014,Thursday
CS2163,2013-04-28,99,1,4,2013,Sunday
CS4794,2013-12-21,89,0,12,2013,Saturday
CS1924,2011-07-04,64,0,7,2011,Monday
CS3181,2013-02-25,50,0,2,2013,Monday
CS1677,2012-11-02,72,1,11,2012,Friday
CS5854,2012-08-07,88,0,8,2012,Tuesday
CS2906,2013-04-28,92,1,4,2013,Sunday
CS3845,2012-06-15,66,0,6,2012,Friday
CS2253,2011-11-10,41,0,11,2011,Thursday
CS1701,2012-06-15,63,0,6,2012,Friday
CS2935,2011-05-27,55,0,5,2011,Friday
CS3946,2012-07-21,41,0,7,2012,Saturday
CS5833,2014-04-01,105,1,4,2014,Tuesday
CS5671,2013-10-27,50,0,10,2013,Sunday
CS1136,2012-11-28,44,0,11,2012,Wednesday
CS4755,2014-01-27,89,1,1,2014,Monday
CS5727,2014-03-24,48,0,3,2014,Monday
CS1169,2014-11-09,36,0,11,2014,Sunday
CS2241,2014-02-12,78,0,2,2014,Wednesday
CS4596,2015-02-14,78,0,2,2015,Saturday
CS1835,2015-02-03,35,0,2,2015,Tuesday
CS2684,2014-10-23,71,1,10,2014,Thursday
CS2676,2012-04-24,76,0,4,2012,Tuesday
CS1760,2012-09-13,90,1,9,2012,Thursday
CS2594,2013-10-01,55,0,10,2013,Tuesday
CS3947,2013-05-05,91,1,5,2013,Sunday
CS4679,2012-05-03,63,0,5,2012,Thursday
CS5392,2011-08-23,103,0,8,2011,Tuesday
CS2305,2012-10-25,82,0,10,2012,Thursday
CS2317,2013-05-27,80,0,5,2013,Monday
CS2186,2013-10-13,90,0,10,2013,Sunday
CS1978,2014-05-10,53,0,5,2014,Saturday
CS1189,2013-04-29,66,0,4,2013,Monday
CS5897,2013-12-08,61,0,12,2013,Sunday
CS5738,2011-06-21,35,0,6,2011,Tuesday
CS3761,2013-09-30,44,1,9,2013,Monday
CS2560,2012-10-09,47,0,10,2012,Tuesday
CS1940,2012-12-12,89,0,12,2012,Wednesday
CS1373,2012-07-06,77,0,7,2012,Friday
CS3993,2012-03-23,79,0,3,2012,Friday
CS5489,2013-09-15,55,0,9,2013,Sunday
CS3329,2011-11-24,91,0,11,2011,Thursday
CS3797,2013-06-16,75,0,6,2013,Sunday
CS2199,2014-03-06,90,0,3,2014,Thursday
CS4227,2015-02-21,44,0,2,2015,Saturday
CS5591,2011-05-23,83,0,5,2011,Monday
CS2219,2013-10-26,75,0,10,2013,Saturday
CS1176,2011-11-06,53,0,11,2011,Sunday
CS3581,2014-01-10,42,0,1,2014,Friday
CS3271,2012-11-22,67,0,11,2012,Thursday
CS3906,2012-12-20,100,0,12,2012,Thursday
CS2399,2011-06-20,89,0,6,2011,Monday
CS4639,2012-11-26,92,0,11,2012,Monday
CS4553,2012-12-06,99,0,12,2012,Thursday
CS6097,2011-05-27,96,0,5,2011,Friday
CS3200,2012-02-04,81,0,2,2012,Saturday
CS5535,2013-09-05,52,0,9,2013,Thursday
CS5176,2012-10-28,36,1,10,2012,Sunday
CS3011,2011-06-07,105,0,6,2011,Tuesday
CS3560,2012-02-04,38,0,2,2012,Saturday
CS2545,2011-07-28,59,0,7,2011,Thursday
CS3975,2014-04-27,65,0,4,2014,Sunday
CS4433,2012-02-04,52,0,2,2012,Saturday
